index,entity_value
67011,['1lcm']
67012,['31cm']
67013,['64mm/2.52in']
67014,['64mm/2.52in']
67015,['33cm']
67016,[None]
67017,['4.5cm/1.8in']
67018,['4.5cm/1.8in']
67019,['00 ml']
67020,['1']
67021,[None]
67022,[None]
67023,[None]
67024,['7.4cm/2.91in']
67025,['30 g']
67026,['600 g']
67027,['27.50cm']
67028,['27.50cm']
67029,['20mm B']
67030,"['Size: 8""X 8""']"
67031,['10Opcs']
67032,['125 cm']
67033,['Measures: I6xl4cm:']
67034,['Not found']
67035,['Not found']
67036,['3.Sin/9cm']
67037,['3.Sin/9cm']
67038,['26.Scm']
67039,['Not found']
67040,['109.7cm']
67041,['5cm(1.96inch)']
67042,['1']
67043,['45 g']
67044,['6']
67045,['Not found']
67046,['23CM']
67047,['7cm']
67048,[['110 V']]
67049,[['200 w']]
67050,['270MM']
67051,['llcm (4.3inch)']
67052,['llcm (4.3inch)']
67053,[None]
67054,['12mm']
67055,['13mm']
67056,['20.9 lb']
67057,"['29.52""']"
67058,['I1.Oin']
67059,['Height:180cm']
67060,['Height:180cm']
67061,['Height:180cm']
67062,"['100 cm(394"" )']"
67063,['42.5 cm']
67064,[None]
67065,['55 cm']
67066,[None]
67067,['75cm/29.52']
67068,"[['750 w', '750 w']]"
67069,['Not found']
67070,['8cm/3.15in']
67071,['8cm/3.15in']
67072,['2']
67073,['8 cm']
67074,['4.33in']
67075,['1']
67076,[None]
67077,['0o-']
67078,['Base width: 1Omm(0.39inch)']
67079,['Base width: 1Omm(0.39inch)']
67080,['1']
67081,['176*/07mm']
67082,['3.3inches']
67083,['RZ2cmZG']
67084,['RZ2cmZG']
67085,['Not found']
67086,['6MM']
67087,['9.5 CM']
67088,['15 CM']
67089,[['22 w']]
67090,[['100-240 v']]
67091,['1']
67092,['17.5cm']
67093,['17.5cm']
67094,"['16.75"" Tall']"
67095,"['16.75"" Tall']"
67096,['70 mm']
67097,['8']
67098,['70 mm']
67099,[['120 V']]
67100,[['13 W']]
67101,['Not found']
67102,['30cm']
67103,['30cm']
67104,[None]
67105,['3']
67106,['3']
67107,[None]
67108,['8']
67109,['Ri3e']
67110,['Not found']
67111,['Not found']
67112,['2.8IN']
67113,['11.Scm/4.5']
67114,[None]
67115,['12.58in/32cm']
67116,['43.3in/11Ocm']
67117,['37.8 g']
67118,['Not found']
67119,['Not found']
67120,"[['120 W', '120 W']]"
67121,"['78""X120\'']"
67122,"['78""X120\'']"
67123,['49.3cm']
67124,['49.3cm']
67125,"['8cm ( 3.15"")']"
67126,['(3.Scm)']
67127,[None]
67128,['Not found']
67129,['3.7in']
67130,['12.1 KG']
67131,[None]
67132,['40cm']
67133,['182 CM']
67134,['Not found']
67135,['30.5cm']
67136,['28.7cm']
67137,['0.9inch']
67138,['38mm']
67139,[None]
67140,['(3+.)']
67141,['2 ft: (60 cm)']
67142,['2 ft: (60 cm)']
67143,['Not found']
67144,['1.2cm']
67145,['3.1 in / 8 cm']
67146,['0.9 in / 2.5 cm']
67147,['50g']
67148,['50g']
67149,['2.3cm/0.9inch']
67150,['2.3cm/0.9inch']
67151,['10OCM']
67152,"['@1.5""']"
67153,['32.00 cm']
67154,['22.00 cm']
67155,['22.00 cm']
67156,['(75cm)']
67157,['(75cm)']
67158,[None]
67159,[None]
67160,[None]
67161,['2.8 in /7.3 cm']
67162,['2.8 in /7.3 cm']
67163,['24cm']
67164,[None]
67165,['Not found']
67166,[None]
67167,[None]
67168,['so5']
67169,[['0 v']]
67170,['Not found']
67171,['9.05 in / 23 cm']
67172,['6.7cm']
67173,['1bcm']
67174,['Not found']
67175,['2']
67176,['33.8 cm']
67177,['1 We recommend Windows']
67178,['1 We recommend Windows']
67179,['0 R | ==']
67180,['0 R | ==']
67181,['21cm']
67182,['21cm']
67183,['21cm']
67184,['23 cm']
67185,[None]
67186,['23 cm']
67187,[['700 W']]
67188,['Not found']
67189,['100 ml']
67190,['Not found']
67191,['5 g']
67192,['8']
67193,['(23.6in)']
67194,['80.2 cm']
67195,['14.5cm/5.71inch']
67196,['Not found']
67197,['Not found']
67198,[None]
67199,['4 G']
67200,['2.8CM']
67201,['3']
67202,['20 cl']
67203,[None]
67204,['4.1']
67205,['4.1']
67206,[None]
67207,['8']
67208,[None]
67209,['Width: 4.75 foot (1.45 m)']
67210,['2']
67211,['1']
67212,['260mm/10.23im']
67213,['26.9cm']
67214,['0.04 Pound']
67215,['Not found']
67216,['Not found']
67217,['13.5cm/5.31in']
67218,[None]
67219,[None]
67220,['21']
67221,['140cm']
67222,['1 case)']
67223,['1 case)']
67224,['A2(4.375x5.75 in)']
67225,[None]
67226,['5']
67227,['3']
67228,['48 cm']
67229,"['height 5\'2"" inch']"
67230,['6']
67231,['3']
67232,['8.85in']
67233,['15CM']
67234,['15CM']
67235,['14cm']
67236,['Not found']
67237,[None]
67238,[None]
67239,['4.7']
67240,['41CM']
67241,['3Ocm-']
67242,['48mm']
67243,"['9.5mm / 0.37""']"
67244,['63.5']
67245,['4.7 x 6.7 x 9.4inch/ 12 * 17 x 23.8cm']
67246,['200 g']
67247,['44CM']
67248,['30CM/11.81IN']
67249,['Not found']
67250,['1.8in']
67251,['1.8in']
67252,['180mm/7.08in']
67253,['180mm/7.08in']
67254,"['32""']"
67255,['3']
67256,['600']
67257,['1']
67258,['1']
67259,['1']
67260,['8cm']
67261,['600ml']
67262,['8.OCM']
67263,['Not found']
67264,['68 in']
67265,"['22""']"
67266,['2010 G']
67267,"['5.12""']"
67268,"['5.12""']"
67269,['0.8in/2cm']
67270,['13cm(Sin)']
67271,['1Ocm(4in)']
67272,['165 cm']
67273,['28 cm']
67274,['Not found']
67275,['18cm/7.09in']
67276,['18cm/7.09in']
67277,['10 inches diameter']
67278,['67 inches']
67279,['(112cm )']
67280,['(112cm )']
67281,['320 lb']
67282,['Not found']
67283,['Not found']
67284,['3']
67285,['24cm']
67286,['30cm']
67287,[['230 V']]
67288,['30.O0cm / 11.79in']
67289,['360=']
67290,['360=']
67291,['ICRI 97']
67292,['ICRI 97']
67293,['50 cm']
67294,['102cm']
67295,['5.Scm']
67296,['0']
67297,[None]
67298,['5.9inch']
67299,['5.5in/1 4cm']
67300,['5.5in/1 4cm']
67301,"['7.3""']"
67302,['i2']
67303,[None]
67304,[None]
67305,['7']
67306,['7']
67307,['1 GAL']
67308,['1 GAL']
67309,['23 cm']
67310,['24cm/9.4in']
67311,['14.5cm/5.Tin']
67312,['760 mm']
67313,['Not found']
67314,"['12.98 ""']"
67315,"['12.98 ""']"
67316,['10   inch']
67317,"['cm(13.8""']"
67318,['1']
67319,['69 inches']
67320,['2 cm']
67321,['Not found']
67322,['Not found']
67323,[['60 W']]
67324,[None]
67325,"['3.5""']"
67326,['100Omm']
67327,['Not found']
67328,[None]
67329,"['15.2""']"
67330,['Hole Size -4cm']
67331,['Hole Size -4cm']
67332,['5.5CM']
67333,[None]
67334,['14.2in']
67335,[None]
67336,[None]
67337,"['78""']"
67338,['25cm']
67339,['1.8inch']
67340,['20.0 in / 51 cm']
67341,['20.0 in / 51 cm']
67342,"['8.5""']"
67343,['4.24 in /10.8 cm']
67344,['4.24 in /10.8 cm']
67345,['4.24 in /10.8 cm']
67346,['1']
67347,['1']
67348,['Not found']
67349,['Not found']
67350,['9']
67351,['920ml / 310z']
67352,['Not found']
67353,['Not found']
67354,['12V']
67355,['110']
67356,['Not found']
67357,['55 LB']
67358,['G0cm/80cm/1Ocm']
67359,['Not found']
67360,['Not found']
67361,['1.9M']
67362,[None]
67363,[None]
67364,['Not found']
67365,['Not found']
67366,['45.5cm/17.91lin']
67367,['100% UV']
67368,['Not found']
67369,['2.85 Lb']
67370,['gorm/3.']
67371,[None]
67372,['30MM']
67373,['##zat< #J18cm']
67374,[None]
67375,[None]
67376,['1/2 INCH']
67377,['Not found']
67378,['17in (43cm)']
67379,['17in (43cm)']
67380,['10 cm']
67381,['{435c3']
67382,['{435c3']
67383,['22.35 mm']
67384,['2.Tinch']
67385,['2.Tinch']
67386,['Temperature 110*€']
67387,['10 g']
67388,['8.1 g']
67389,['0233 mL']
67390,[None]
67391,['12cm(4:']
67392,['69mm']
67393,['1']
67394,['8801']
67395,['Not found']
67396,['9cm']
67397,['9cm']
67398,['4Ocm']
67399,['16 OZ']
67400,['58mm/2.28in']
67401,['21.0 cm']
67402,[None]
67403,['1.85inch']
67404,['1.85inch']
67405,[['21 W']]
67406,['Not found']
67407,['Not found']
67408,"[['60 w', '64 W', '65 w', '68 w']]"
67409,['Not found']
67410,[None]
67411,['207 mL']
67412,[None]
67413,['12.7 mm']
67414,[None]
67415,['15cm']
67416,['18cm']
67417,['Light Source: E12/14*3']
67418,['Light Source: E12/14*3']
67419,['Not found']
67420,['25cm']
67421,['11.5cm']
67422,['3']
67423,['45 mm']
67424,['45 mm']
67425,['Not found']
67426,['Not found']
67427,['Not found']
67428,['2 g']
67429,[['0 w']]
67430,['244.0 G']
67431,"['9.8"" (25cm)']"
67432,['10.5cm/4.13in']
67433,['10.5cm/4.13in']
67434,['15cm']
67435,['15cm']
67436,['18cm']
67437,['7CM']
67438,['7CM']
67439,[None]
67440,[None]
67441,['#RoRM:7sz77t/1-']
67442,['42cm (16.5in)']
67443,['41cm(16.1in)']
67444,"['19.8""']"
67445,['59cm']
67446,['29cm']
67447,['41.1 cm']
67448,['41.1 cm']
67449,"['1/2""']"
67450,"['1/2""']"
67451,"['4""']"
67452,[None]
67453,[None]
67454,['4 .13 inches highe']
67455,['4 .13 inches highe']
67456,['18.5cm']
67457,['200 g']
67458,['3.5 CM']
67459,['5']
67460,[None]
67461,['42cm']
67462,['2.04in/5.2cm']
67463,"['5""']"
67464,"['5""']"
67465,['DIN A4 (21x 29.7 cm)']
67466,[None]
67467,[None]
67468,['14cm / 5.51inch']
67469,['14cm / 5.51inch']
67470,['16 G']
67471,['ISO910121W']
67472,['s080Hb']
67473,['2']
67474,"['/50.78""']"
67475,['2.95 in)']
67476,['170 g']
67477,['10cm/3.94in']
67478,['10cm/3.94in']
67479,['1']
67480,"['17"" W']"
67481,['3.2']
67482,['2.36 in / 6 cm']
67483,[None]
67484,['O114mm']
67485,['1']
67486,['71cm']
67487,['220 LB']
67488,['2']
67489,['5.A em / 21inches']
67490,['5.A em / 21inches']
67491,['0.7 Ounce']
67492,[None]
67493,[None]
67494,[None]
67495,[None]
67496,['28cm']
67497,['28cm']
67498,['4in']
67499,['4in']
67500,[None]
67501,['15.8cm/ 6.21in']
67502,[None]
67503,['15.8cm/ 6.21in']
67504,['16.5 cm']
67505,[None]
67506,['13inch']
67507,['13inch']
67508,[None]
67509,['K1.3in']
67510,['Not found']
67511,[None]
67512,[None]
67513,['15cm']
67514,[['2 v']]
67515,['Not found']
67516,['Not found']
67517,['9']
67518,['8']
67519,['6.17 lb']
67520,['Not found']
67521,['30cm']
67522,['Not found']
67523,[None]
67524,[None]
67525,[None]
67526,[None]
67527,['3.54 in / 9 cm']
67528,['3']
67529,['Not found']
67530,['1']
67531,['18IN/4SCM']
67532,['18IN/4SCM']
67533,['48 cm']
67534,[None]
67535,['Not found']
67536,[['12 v']]
67537,['Not found']
67538,['Not found']
67539,"['18.75""']"
67540,['Not found']
67541,['48 inches']
67542,"['12""']"
67543,"['12""']"
67544,"['6.8""']"
67545,"['6.8""']"
67546,['19.5 cm']
67547,['15.2 cm']
67548,['Not found']
67549,[None]
67550,"['4.9""']"
67551,['2cm']
67552,['3.5inch']
67553,['10.5cm']
67554,['4 kg']
67555,['25cm/9.8in']
67556,['5']
67557,['3']
67558,['3']
67559,['7cm']
67560,['Not found']
67561,[None]
67562,['72 * 30x 30 Inch']
67563,['042cm/16.5inches']
67564,['042cm/16.5inches']
67565,[None]
67566,['16 cups']
67567,['16 cups']
67568,['48cm']
67569,['117mm/4.6in']
67570,['117mm/4.6in']
67571,['22cm']
67572,['23 cm']
67573,['1402/400ml']
67574,['71 inch']
67575,['71 inch']
67576,['20cm/7.87in']
67577,[None]
67578,['8inch Wire stripping pliers']
67579,['8inch Wire stripping pliers']
67580,['10X1S CM']
67581,['Not found']
67582,[None]
67583,['18m/7in']
67584,['Not found']
67585,['4 oz']
67586,['8.26inch/2Icm']
67587,['12 ml']
67588,['9cm/3.54in']
67589,"['8.64""']"
67590,['Product size: 7.5 cm']
67591,['7.Scm']
67592,['7.Scm']
67593,['7OMM_']
67594,['24cm']
67595,['Not found']
67596,"[['24 V', '24 V']]"
67597,['Not found']
67598,['9']
67599,['51.18 inches']
67600,['51.18 inches']
67601,['1']
67602,['5.4cm/4.13in']
67603,['5.4cm/4.13in']
67604,['2.9inch']
67605,['4 inches']
67606,[None]
67607,['39']
67608,['108 cm']
67609,['22.Scm']
67610,['12cm']
67611,['3']
67612,['13cm/ 5.11in']
67613,['13cm/ 5.11in']
67614,"['24""']"
67615,['512']
67616,['512']
67617,['Not found']
67618,"['13.4""']"
67619,['14cm/5.51in']
67620,['150 G']
67621,['(C) Height: 40 cm']
67622,"['28"" D']"
67623,['30cm/11.79in']
67624,[None]
67625,[None]
67626,[None]
67627,['28.3 g']
67628,['2.4in/60mm']
67629,['6cm/2.36in']
67630,['5']
67631,['194cm']
67632,['14 cm']
67633,['8']
67634,['420ML']
67635,['4 cm']
67636,"['33.5""']"
67637,['6.Zinch']
67638,[None]
67639,[None]
67640,[None]
67641,['45cm']
67642,"['2.3""']"
67643,[None]
67644,['3.5CM']
67645,['3.5CM']
67646,['20 cm']
67647,['4.5 cm']
67648,['4in']
67649,['396 g']
67650,[None]
67651,[None]
67652,['9 cm']
67653,['250 g']
67654,[None]
67655,[None]
67656,['17cm']
67657,['1']
67658,[None]
67659,['74cm']
67660,['6 oz']
67661,['50cm']
67662,['<15 LBS']
67663,['Not found']
67664,['4.4in']
67665,['5. 8in']
67666,['9cm/3.Sinch']
67667,['4.5cm/1.8in']
67668,['Not found']
67669,['Not found']
67670,['60 mm']
67671,['104 mm']
67672,['60 mm']
67673,"['40""']"
67674,['covers 40.9 sq. feet']
67675,['covers 40.9 sq. feet']
67676,['5.83in/14. 8cm']
67677,['5.83in/14. 8cm']
67678,['47CM']
67679,"['in:2.36"" _']"
67680,['10.5 cm']
67681,['8']
67682,['Icm/o.4in']
67683,['Not found']
67684,['Not found']
67685,['35 cm']
67686,['(0']
67687,['6 X 8 INCHES']
67688,['6 X 8 INCHES']
67689,['8']
67690,[None]
67691,[None]
67692,['49.5cm']
67693,['0']
67694,"['3.15""']"
67695,['18cm']
67696,[None]
67697,"[['13 V', '3.6 V']]"
67698,['MARAUDER 2']
67699,['11 /']
67700,[['12 V']]
67701,[['0.5 w']]
67702,['E26 Socket Ring not included']
67703,['36CM']
67704,['36CM']
67705,['615 MM']
67706,['55cm']
67707,['Not found']
67708,['32cm']
67709,['30 cm']
67710,['1']
67711,['1']
67712,['58-62']
67713,[None]
67714,['58-62']
67715,['25cm']
67716,['25cm']
67717,['Not found']
67718,['Not found']
67719,['Not found']
67720,[None]
67721,['3.3 inch(8.5 cm)']
67722,['3.3 inch(8.5 cm)']
67723,['29.5inl']
67724,['28cm / 11.02in']
67725,['28cm / 11.02in']
67726,['28cm / 11.02in']
67727,['14 0z']
67728,['120cm']
67729,['120cm']
67730,['53in']
67731,"['17.63""']"
67732,['15cm/5.9in']
67733,['15cm/5.9in']
67734,['T1.8']
67735,"['5""']"
67736,"['5""']"
67737,['4 l']
67738,['8']
67739,['8.2cm']
67740,['414 mL']
67741,"['1.18""_']"
67742,"['1.18""_']"
67743,['Not found']
67744,['1S0cm= 4.92 ft']
67745,['1S0cm= 4.92 ft']
67746,['0']
67747,['17.5']
67748,['4Ocm']
67749,['12.6cm']
67750,['10.43in']
67751,['10.43in']
67752,['3.7 cm/1.45 in']
67753,"[""5'""]"
67754,['142 G']
67755,['8']
67756,[None]
67757,[None]
67758,['8']
67759,[None]
67760,[None]
67761,['210mm:']
67762,['210mm:']
67763,['1.6 G']
67764,['L: 40*30*12cm']
67765,['33 LB']
67766,['8']
67767,['Not found']
67768,['Not found']
67769,['5 Liters']
67770,['8']
67771,['20X-21MM']
67772,['9.84 inches']
67773,['9.84 inches']
67774,['8']
67775,['3.93 in / 10 cm']
67776,['Not found']
67777,"['10cm/3.93""']"
67778,"['10cm/3.93""']"
67779,['Not found']
67780,['13 g']
67781,['0.1 g']
67782,"['12-24""']"
67783,"['25.25""']"
67784,['355 mL']
67785,['Not found']
67786,['120']
67787,[['2 w']]
67788,['Not found']
67789,[None]
67790,['3.7 inch']
67791,[None]
67792,[None]
67793,[None]
67794,[None]
67795,['Not found']
67796,"['2x1.55"" [47mm]']"
67797,['9ft']
67798,"['51.7""']"
67799,[None]
67800,['72cm']
67801,"['5.83""']"
67802,['32mm']
67803,['Not found']
67804,['Not found']
67805,['9.5cm/3.7inch']
67806,[None]
67807,['6']
67808,[None]
67809,['32 L']
67810,"['205 cm (80.7"" )']"
67811,"['90 cm (35.4""']"
67812,['27.95inch']
67813,['28.74inch']
67814,['6']
67815,['74cm']
67816,['13.5cm']
67817,"['40""']"
67818,"['18.5""']"
67819,['205.5 .']
67820,['1']
67821,['970']
67822,['2.7 in / 6.9 cm']
67823,['2.7 in / 6.9 cm']
67824,['6cm']
67825,[None]
67826,['30r']
67827,['30r']
67828,['10.8 cm']
67829,['10.8 cm']
67830,['303 mm']
67831,['303 mm']
67832,['7.1IN']
67833,['12CM/4.72IN']
67834,['Not found']
67835,['17.8INCH']
67836,['17.8INCH']
67837,['11.81in']
67838,['60mM']
67839,['75cm']
67840,['0290mm']
67841,['0290mm']
67842,['40in']
67843,['Not found']
67844,['Not found']
67845,"['45 cm(17.7""']"
67846,['8']
67847,"['45 cm(17.7""']"
67848,['Not found']
67849,['30cm']
67850,['30cm']
67851,['1.18inch/3cm']
67852,['6.0 G']
67853,['8.5cm/3.3inch']
67854,['8.5cm/3.3inch']
67855,['9']
67856,[None]
67857,['11.4inch']
67858,['Not found']
67859,['2.9 in / 7.5 cm']
67860,['2.9 in / 7.5 cm']
67861,['120cm']
67862,"['F_11.8""']"
67863,"['F_11.8""']"
67864,['20cm']
67865,['26cm/10.22in']
67866,[None]
67867,['Not found']
67868,['444']
67869,['444']
67870,['4.3cm/ 1.69inch']
67871,"['3.14""']"
67872,"['16.5""']"
67873,"['cm(11.8""']"
67874,['Not found']
67875,['35cm']
67876,['Not found']
67877,['200 g']
67878,[None]
67879,['1']
67880,"['18.7""']"
67881,['290 g']
67882,['4. 5CM']
67883,[['12 V']]
67884,[['150 W']]
67885,[None]
67886,['12in(30.5cm)']
67887,"['16.38""']"
67888,['274mm']
67889,['151mm / 5.94in']
67890,['7cm/2.75inch']
67891,['5cm/1.97inch']
67892,['25cm']
67893,['Not found']
67894,['Not found']
67895,['Not found']
67896,['12 inch']
67897,"['13.5"" X 9""']"
67898,"['13.5"" X 9""']"
67899,"['34""']"
67900,"['34""']"
67901,['4cm/1.6in']
67902,['4cm/1.6in']
67903,['0.1inch']
67904,['4cm']
67905,['4cm']
67906,"['29.5""']"
67907,"['80""']"
67908,['11.81']
67909,[None]
67910,['2.5in']
67911,['2.5in']
67912,['1 L']
67913,['42 g']
67914,['3.OCM/ 1.1IN']
67915,['3.OCM/ 1.1IN']
67916,['Not found']
67917,"['3.25""']"
67918,"['3.25""']"
67919,[None]
67920,[None]
67921,['1.9cm']
67922,['1.9cm']
67923,['11.8 inch']
67924,['75']
67925,['27cm/1O.6in']
67926,[['21 W']]
67927,['Not found']
67928,['Not found']
67929,['21.0 CM']
67930,['430ML']
67931,['23cm']
67932,['13.22 Ib']
67933,['104 mg']
67934,[None]
67935,['0']
67936,[None]
67937,"['2.6""']"
67938,['Not found']
67939,[['25 W']]
67940,['Not found']
67941,['18.5 cm']
67942,"['110 cm(43.3"" )']"
67943,[None]
67944,[None]
67945,['Aluminum Grommets Every S0cm']
67946,[None]
67947,['Aluminum Grommets Every S0cm']
67948,['2. 75in']
67949,['1']
67950,['L26in']
67951,['21.0 cm']
67952,['21.0 cm']
67953,[['0 w']]
67954,['9.6 cm']
67955,['@.3mm']
67956,['@.3mm']
67957,[None]
67958,['3.14 in / 8 cm']
67959,['2.67 IN / 6.8 CM']
67960,['2.67 IN / 6.8 CM']
67961,['45 cm']
67962,"['115mm/4.52""']"
67963,"['115mm/4.52""']"
67964,['60 Ml']
67965,['2']
67966,['64']
67967,[None]
67968,['3Ocm']
67969,[None]
67970,[None]
67971,['Not found']
67972,"['12""']"
67973,['27cm/10.63inch']
67974,['4em']
67975,['32']
67976,['32']
67977,['3']
67978,['84.5']
67979,['1']
67980,['16 CM']
67981,['1']
67982,[None]
67983,['Not found']
67984,['700814980344']
67985,[None]
67986,['6.6FT/zoocm']
67987,['3.3FT/1OOcm']
67988,['0']
67989,['12.2 inch']
67990,['0']
67991,"['45"" (nscm)']"
67992,"['45"" (nscm)']"
67993,['Not found']
67994,['Not found']
67995,['Not found']
67996,['Not found']
67997,['25 cm']
67998,"['29""']"
67999,['22cm']
68000,['7']
68001,[None]
68002,['Not found']
68003,[None]
68004,[None]
68005,['11.81 inch']
68006,['60mm/2.36in']
68007,['1']
68008,['4cm/1.6in']
68009,['Size 36*85CM']
68010,['Size 36*85CM']
68011,['New V7 et V8']
68012,['New V7 et V8']
68013,['Not found']
68014,['Not found']
68015,['Not found']
68016,['5.12']
68017,['5.12']
68018,[None]
68019,['Long:15cm']
68020,['48 OZ']
68021,['Not found']
68022,"['2.5""H']"
68023,"['4.5"" Diameter']"
68024,['1']
68025,['1']
68026,['60']
68027,['6']
68028,['4.45 inches']
68029,['5.6 LB']
68030,[None]
68031,[None]
68032,[None]
68033,['3.9in']
68034,"['4""']"
68035,[None]
68036,['694 Cm']
68037,['100 lb']
68038,['2.4 in / 6.0 cm']
68039,['5.5 in / 14.0 cm']
68040,['S (35*25cm)']
68041,['3.2 in / 8.2 cm']
68042,['8.8cm']
68043,['8.8cm']
68044,['454 G']
68045,['47cm']
68046,['8']
68047,['Not found']
68048,['33cm']
68049,['Not found']
68050,[None]
68051,[None]
68052,[None]
68053,['6']
68054,['6']
68055,['6']
68056,['220 g']
68057,['124cm']
68058,['Not found']
68059,[['18 v']]
68060,[None]
68061,['there may be an error of 1-2cm in the']
68062,['there may be an error of 1-2cm in the']
68063,['Not found']
68064,['Not found']
68065,['3']
68066,[['36 V']]
68067,[None]
68068,[None]
68069,[None]
68070,['14cm']
68071,['17.5cm/6.88in']
68072,['17.5cm/6.88in']
68073,['35']
68074,"['""19.5']"
68075,['5.5 in / 14 cm']
68076,['2.8 in / 7 cm']
68077,['63 inch']
68078,['Not found']
68079,[None]
68080,['3']
68081,['7cm/2.75inch']
68082,['7cm/2.75inch']
68083,['7 g']
68084,['39.3 in / 100 cm']
68085,['39.3 in / 100 cm']
68086,[None]
68087,['8cm']
68088,['1 4cm']
68089,['1 4cm']
68090,['9.8 cm/3.86 inch']
68091,['9.8 cm/3.86 inch']
68092,['300 LB']
68093,"['29.52""']"
68094,['Not found']
68095,['Not found']
68096,['Not found']
68097,[None]
68098,[None]
68099,[None]
68100,['9cm']
68101,['11cm']
68102,['9cm']
68103,['2.8cm']
68104,['2.8cm']
68105,['1.5 Ton']
68106,['23cm']
68107,['23cm']
68108,['Not found']
68109,['8']
68110,[None]
68111,[None]
68112,"['22.4""']"
68113,['18 G']
68114,['9.8 inch']
68115,['9.8 inch']
68116,['Not found']
68117,['Not found']
68118,['2ow']
68119,['2ow']
68120,"['141mm/5.55""']"
68121,"['141mm/5.55""']"
68122,['600 LB']
68123,['600 LB']
68124,['0 l']
68125,['04no']
68126,['34cm']
68127,['5']
68128,['(120mm)']
68129,['8.26 in / 21 cm']
68130,"['4.5"" inches']"
68131,"[['12 V', '9-14.4 v']]"
68132,['7.5']
68133,[None]
68134,['3.0 mL']
68135,['5']
68136,['8']
68137,['1']
68138,[None]
68139,['Not found']
68140,['Not found']
68141,[None]
68142,['40*40+2mm']
68143,['7cm']
68144,['38cm']
68145,['1Ocm']
68146,['Not found']
68147,['Not found']
68148,"['43mm/1.69""']"
68149,"['24""']"
68150,['42in']
68151,['13in']
68152,['8.5 cm/ 3.4 in']
68153,['8.5 cm/ 3.4 in']
68154,['M 2 + < K']
68155,['Not found']
68156,['Not found']
68157,['7cm']
68158,"[""5.5'""]"
68159,"['39.25""']"
68160,"['26.5""']"
68161,['7']
68162,['Not found']
68163,['Not found']
68164,['3.25 Inch']
68165,['3.25 Inch']
68166,['3.25 Inch']
68167,['0.7 in']
68168,['12 inch']
68169,['12 inch']
68170,['1.S7inch']
68171,['1.S7inch']
68172,['1.18inch']
68173,['16CM']
68174,['2']
68175,['25.8cm/10.15inch']
68176,['1 kg']
68177,['Not found']
68178,['87MM']
68179,[None]
68180,['8cm']
68181,['14 g']
68182,['8-10 foot table. seats 10 -12 person']
68183,"[""5-5.5'""]"
68184,['20cm/7 .8inch']
68185,['20cm/7 .8inch']
68186,['4']
68187,['600mm']
68188,['68.50inch']
68189,['9.84inch']
68190,['11.53inch']
68191,[None]
68192,['6']
68193,['Not found']
68194,['3 G']
68195,['14.17 in / 36 cm']
68196,['224mm']
68197,['33 Lb']
68198,['12.2']
68199,['Not found']
68200,[None]
68201,['165x92mm']
68202,"['0.7"" /2cm']"
68203,['3']
68204,['10.0 Pound']
68205,['4 cm / 1.6']
68206,['4 cm / 1.6']
68207,['1']
68208,['18Ocm(72inch)']
68209,['18Ocm(72inch)']
68210,['10.5cm/4.1in']
68211,['10.5cm/4.1in']
68212,[None]
68213,"['35.25""']"
68214,['1976 G']
68215,['fits Sx7 photo']
68216,['fits Sx7 photo']
68217,['473 ML']
68218,['8']
68219,['4.5cmj']
68220,['Not found']
68221,['70cm/27.6in']
68222,['680 G']
68223,['8']
68224,"['5""']"
68225,"['5""']"
68226,"['9.8""']"
68227,"['3.8""']"
68228,['0 lb']
68229,['220cm/86.61in']
68230,[['500 w']]
68231,['Not found']
68232,['Not found']
68233,['24cm']
68234,['30cm]']
68235,['Ade4e42eel']
68236,['Ade4e42eel']
68237,['F_2.Sft']
68238,['11cm/4.3cm']
68239,['26.7 inch']
68240,['26.7 inch']
68241,"['19.5""']"
68242,['7CM']
68243,['4. 5CM']
68244,['4. 5CM']
68245,"['78.7""']"
68246,"['78.7""']"
68247,[None]
68248,[None]
68249,['Not found']
68250,[None]
68251,[None]
68252,[None]
68253,['3.5in']
68254,['3.5in']
68255,"['8""']"
68256,"['8""']"
68257,"['1.5cm/0.6""']"
68258,['7.1']
68259,['7.1']
68260,['3']
68261,['3']
68262,['Not found']
68263,['Not found']
68264,['8']
68265,['4.5 inch']
68266,['7.8in/20cm']
68267,[None]
68268,['Not found']
68269,['Not found']
68270,[['12 V']]
68271,['Not found']
68272,['3.54in /9cm']
68273,['3.54in /9cm']
68274,[None]
68275,"['5.5""']"
68276,"['5.5""']"
68277,['6in/15.24cm']
68278,['3']
68279,"['20""']"
68280,['3.8cm/1.38inch']
68281,"['minimum inside dimensions of 3""LX 2""W x2.5""D']"
68282,['18cm']
68283,"['4.3""']"
68284,['19.7']
68285,['108 mm']
68286,['4.8cm']
68287,['4.8cm']
68288,['15cm']
68289,['Not found']
68290,[None]
68291,['7 inch']
68292,[None]
68293,['32mm']
68294,['32mm']
68295,['8.8 CM']
68296,['18.0']
68297,['5.9inch']
68298,['4.25in / 10.8 cm']
68299,['8 cm']
68300,['AQUARIUM WITH STAND & LID 112 LITRE']
68301,['AQUARIUM WITH STAND & LID 112 LITRE']
68302,['4 G']
68303,['1Zcm']
68304,['1']
68305,['1']
68306,[None]
68307,['H13cm']
68308,[None]
68309,['22Cm']
68310,['22Cm']
68311,['3-Seat']
68312,[None]
68313,[None]
68314,['44mm']
68315,['57cm']
68316,['60Omm']
68317,['BT-O1L DESIGNS']
